station_id,hora,ocupacion_historica_estacion_hora
134,14,0.42695094759999996
134,15,0.5582729468666666
134,16,0.6056985294
134,17,0.39123162466666667
134,18,0.6235395421333333
134,19,0.4954638572
134,20,0.3676470588333333
134,21,0.4477611940333333
134,22,0.46261340360000003
134,23,0.4923178226666667
134,5,0.42537313435
134,6,0.42537313435
134,7,0.7807486631
134,8,0.5622171945500001
134,9,0.4926470588
134,10,0.58576349025
134,11,0.44743589742
134,12,0.477272727255
134,13,0.534914361
137,13,0.8
137,5,0.3846153846
138,5,0.45
138,9,0.45
138,11,0.55
138,13,0.2380952381
139,9,0.3333333333
139,11,0.1666666667
139,21,0.3043478261
140,13,0.08695652174
140,0,0.9615384615
140,21,0.84
140,8,0.652173913
141,5,0.7042253521
142,13,0.0
144,21,0.4
144,13,0.4761904762
146,0,0.1153846154
146,6,0.47721937321999996
146,7,0.388
146,8,0.30102564103333335
146,10,0.255948717946
146,12,0.263957764688
146,13,0.258725071225
146,14,0.25025437525
146,15,0.1304181929
146,16,0.196409238925
146,17,0.1854965404925
146,18,0.24034289783999999
146,19,0.2450997151
146,20,0.281424501425
146,22,0.383475783475
146,23,0.4234188034
146,5,0.500370370375
146,9,0.2688888889
146,11,0.14725427349
146,21,0.39886039886666663
148,5,0.1481481481
148,13,0.8148148148
149,21,0.1923076923
149,13,0.4615384615
150,13,0.39486166007400003
150,0,0.11989459814666668
150,6,0.11304347826200001
150,7,0.11304347826200001
150,8,0.173913043475
150,10,0.3561264822
150,12,0.4086956521799999
150,14,0.34782608695
150,15,0.3043478260925
150,16,0.32608695654250003
150,17,0.0760869565175
150,18,0.0760869565175
150,19,0.086956521735
150,20,0.18478260866750001
150,22,0.1413043478175
150,23,0.1413043478175
150,5,0.09782608696
150,9,0.376976284575
150,11,0.39130434781
150,21,0.17391304346666667
152,5,0.5571428571
152,13,0.0
153,6,0.14069264069
153,7,0.274214191608
153,8,0.3246753247
153,10,0.64468285338
153,12,0.48403914925
153,13,0.56493506495
153,14,0.7340956145499999
153,15,0.6405750047000001
153,16,0.6406220591
153,17,0.379399585925
153,18,0.2370365141925
153,19,0.18219461698
153,20,0.157349896475
153,21,0.1155279503
153,22,0.1619847543925
153,23,0.12888198757
153,5,0.12888198757
153,9,0.654684265025
153,11,0.591433747425
153,0,0.33333333335000004
155,0,0.12
155,6,0.20307692307999997
155,7,0.21876923076
155,8,0.21367521366666664
155,10,0.45798290597999997
155,12,0.56701994302
155,13,0.586082621075
155,14,0.5423076923
155,15,0.521538461525
155,16,0.4307264957
155,17,0.312435897425
155,18,0.23764957265000003
155,19,0.180641025625
155,20,0.19576923075
155,22,0.164615384625
155,23,0.15461538462500002
155,5,0.17423076925
155,9,0.329615384625
155,11,0.569843304825
155,21,0.16666666666666666
156,21,0.1290322581
157,14,0.5398391812777779
157,15,0.41122482132222227
157,16,0.42174301494
157,17,0.45869883041777787
157,18,0.4064327485444445
157,19,0.4070012995444445
157,20,0.4738791423111111
157,21,0.46508721947777776
157,22,0.2891238066722222
157,23,0.19533163393333333
157,5,0.32561103613333336
157,6,0.32088768928333333
157,7,0.25948418054166666
157,8,0.2753411306
157,9,0.29678362571666667
157,10,0.4600389863666667
157,11,0.5199805068333333
157,12,0.5708920995166666
157,13,0.549621603025
158,0,0.40118577075
158,6,0.272200263494
158,7,0.253115000942
158,8,0.4492753623333334
158,10,0.35307735744200003
158,12,0.38142292489600005
158,13,0.3848814229275
158,14,0.320652173925
158,15,0.262351778665
158,16,0.2178853754875
158,17,0.1531620553275
158,18,0.13636363637499999
158,19,0.09090909092499999
158,20,0.21590909092750002
158,21,0.24752964427750002
158,22,0.2583992095025
158,23,0.32987483530249995
158,5,0.2419301712675
158,9,0.4686147186
158,11,0.4117965368025
159,5,0.1111111111
160,14,0.29523809523333333
160,15,0.11764705883333333
160,16,0.019607843136666667
160,17,0.0
160,18,0.0588235294
160,19,0.04901960783333333
160,20,0.01960784314
160,21,0.07787114845
160,22,0.04901960783333333
160,23,0.04901960783333333
160,5,0.07815126049333333
160,6,0.0
160,7,0.12899159665499998
160,8,0.11470588235500001
160,9,0.22058823530500002
160,10,0.25
160,11,0.264705882355
160,12,0.23529411765
160,13,0.271848739505
161,9,0.1481481481
161,11,0.07407407407
162,0,0.432748538
162,6,0.26358669117714284
162,7,0.23366009604857144
162,8,0.28654046182000004
162,10,0.4606356376571429
162,12,0.5960581861285714
162,13,0.6501819436499999
162,14,0.5994192143285714
162,15,0.49701540695857144
162,16,0.48945981555714285
162,17,0.5010351967
162,18,0.30226398859285714
162,19,0.27741926810714285
162,20,0.33303756285714287
162,22,0.44201554140714283
162,23,0.43493049395
162,5,0.21458372547333335
162,9,0.3679653679833333
162,11,0.49201643768333336
162,21,0.34420289854833336
163,9,0.04347826087
163,11,0.1304347826
163,13,0.6363636364
163,5,0.2272727273
164,0,0.4181818182
164,6,0.39974330752
164,7,0.35195367294
164,8,0.11592970522333335
164,10,0.09552416463800001
164,12,0.43711137647400006
164,13,0.5941025951
164,14,0.658404695775
164,15,0.6746050935075001
164,16,0.6561494928
164,17,0.695857558125
164,18,0.462983012975
164,19,0.3598594961325
164,20,0.47026281444
164,21,0.4746850775325
164,22,0.490596820125
164,23,0.42820311264
164,5,0.45131061145
164,9,0.15552325583249998
164,11,0.0262221167525
165,9,0.5577200577
165,11,0.6168831169
165,14,0.7335497835666667
165,15,0.5190476190333334
165,16,0.2857142857066667
165,17,0.30158730159999997
165,18,0.3174603174733333
165,19,0.36507936508666666
165,20,0.3499278499133333
